id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,colorGroup
2842,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Mischief Grey T-shirt,Neutral
3990,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Surfer Blue T-shirt,Cool
29786,Men,Apparel,Topwear,Tshirts,Green,Summer,2013.0,Casual,Basics Men Green Polo T-shirt,Cool
48583,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet,Other
30499,Women,Apparel,Innerwear,Bra,Beige,Summer,2014.0,Casual,Lovable Women Fiona Beige Bra,Neutral
19321,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Myntra Men Solid Grey Sweatshirt,Neutral
8776,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Check Me Out Green Shirts,Cool
43957,Women,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,Puma Women Grey Techno Ind Sandals,Neutral
34039,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Palm Tree Boys Check Red Shirt,Warm
55832,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Printed Nightdress,Cool
46419,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Timex Men Brown Dial Empera Watch,Warm
16369,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Peter England Men Solid Grey Trouser,Neutral
42885,Women,Accessories,Bags,Clutches,Copper,Summer,2012.0,Casual,French Connection Women Copper Clutch,Metallic
11970,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Batman Men's Good Evil Grey T-shirt,Neutral
5069,Women,Accessories,Watches,Watches,Purple,Winter,2016.0,Casual,Being Human Women Dial Strap Purple Watch,Cool
39726,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Woman White Shirt,Neutral
25379,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Levis Men Black & White Innerwear Vest,Neutral
4987,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Viveca White Floral Kidswear,Neutral
5855,Women,Accessories,Bags,Handbags,White,Summer,2011.0,Casual,ADIDAS Women Plated Handbag,Neutral
57759,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017.0,,Lotus Herbals Jojobawash Face Wash,Neutral
19745,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Originals Men Red Polo T-shirt,Warm
26198,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Formula 1 Start Men Perfume,Cool
46841,Girls,Footwear,Shoes,Casual Shoes,Pink,Winter,2012.0,Casual,Barbie Girls Pink Shoes,Warm
8312,Men,Accessories,Bags,Backpacks,Black,Winter,2016.0,Casual,Fastrack Men Black & Orange Backpack,Neutral
49035,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring,Metallic
2628,Women,Footwear,Shoes,Flats,Gold,Fall,2010.0,Casual,Carlton London Women Four Strapped Gold Sandal,Metallic
47993,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Helix Women White Watch,Neutral
18697,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Bikini Briefs,Cool
31913,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Fabindia Women Pink Sling Bag,Warm
22538,Women,Apparel,Innerwear,Briefs,Grey,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,Neutral
49809,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,iPanema Women White Flip Flops,Neutral
28002,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ZONE Men Grey Tanga Brief US18,Neutral
27876,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers For Her Printed White Shirt,Neutral
6288,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Puma Unisex Matrix Red White Flip Flop,Warm
58375,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue T-shirt,Cool
1891,Men,Apparel,Topwear,Tshirts,White,Winter,2010.0,Casual,FIFA Mens Essentials White T-shirt,Neutral
38290,Girls,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Kids Ville Girls Turquoise Blue Top,Cool
14866,Men,Accessories,Wallets,Wallets,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Wallets,Cool
41258,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Arrow Men Black Wallet,Neutral
39342,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Zoom Black Shoes,Neutral
58147,Men,Accessories,Socks,Socks,White,Spring,2014.0,Sports,PUMA Men Set of 3 White Above Ankle-Length Socks,Neutral
40984,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys United White T-shirt,Neutral
57933,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt,Other
44518,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,Neutral
36138,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Zoom Hyperenforcer White Sports Shoes,Neutral
59095,Women,Apparel,Innerwear,Bra,Skin,Summer,2017.0,Casual,Peri Peri Women Skin Bra,Other
20861,Women,Accessories,Wallets,Wallets,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Casual Grey Wallet,Neutral
36904,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch JR1353,Neutral
39170,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Black Kurta,Neutral
32598,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,ONLY Women Orange Top,Warm
8120,Men,Accessories,Belts,Belts,Black,Winter,2016.0,Casual,Fastrack Men Black Belt,Neutral
7954,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Puma Men's Knit Polo Mazarine Blue Polo T-shirt,Cool
19577,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top,Cool
27278,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Beige Kurta,Warm
6886,Women,Apparel,Topwear,Jackets,Black,Summer,2011.0,Casual,Forever New Women Puff Sleeve Tux Black Jacket,Neutral
7168,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirt,Cool
13871,Men,Apparel,Topwear,Shirts,Beige,Fall,2011.0,Casual,Scullers Men Stripes Beige Shirts,Neutral
28230,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Men Ibiza Deo,Neutral
15527,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Scribble White Tshirts,Neutral
59608,Women,Apparel,Saree,Sarees,Magenta,Fall,2012.0,Ethnic,FNF Magenta & Gold Collection for Wedding Sari,Warm
21712,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Watch ME1099,Neutral
4170,Women,Footwear,Shoes,Sports Shoes,Yellow,Winter,2011.0,Sports,Reebok Women Zig Sonic Yellow and Grey Sports Shoes,Warm
45257,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Edifice Men Silver Analogue Watches (ED446) EF-131D-7AVDF,Neutral
44385,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Spinz Women Hip-Hop Deo,Neutral
10869,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Fly The Wind White T-Shirts,Neutral
37677,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012.0,Casual,American Tourister Unisex Brown Backpack,Warm
53332,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Smugglerz Men Multi coloured Check Boxers,Other
32305,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Q&Q Women Red Dial Watch,Warm
56640,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Mumbai Slang Women Multi Coloured Tunic,Cool
24260,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,Neutral
57792,Women,Personal Care,Makeup,Compact,Nude,Spring,2017.0,,Lotus Herbals Nude Botanical Compact 560,Other
2287,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men White T-shirt,Neutral
48548,Women,Accessories,Belts,Belts,Maroon,Summer,2012.0,Casual,Wrangler Women Maroon Belt,Warm
54117,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Flats,Warm
18238,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt,Neutral
26537,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,ID Men Blue Shoes,Cool
12702,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Capri White Casual Shoes,Neutral
42072,Unisex,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Unisex Black Passport Holder,Neutral
3355,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Need for speed Black T-shirt,Neutral
31580,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Navy Blue T-shirt,Cool
17270,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Black Polo Tshirt,Neutral
23045,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Casual,Arrow Woman Black Printed Jeggings,Neutral
6627,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,ADIDAS Men's Morin Black Shoe,Neutral
35120,Women,Accessories,Jewellery,Necklace and Chains,Bronze,Fall,2012.0,Casual,Allen Solly Woman Bronze Necklace,Metallic
22197,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,Warm
51465,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Tonga Women Teal Dress,Cool
54325,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Garfield Women White & Pink Bra,Neutral
43392,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Men Brown Wallet,Warm
42240,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,Cool
3167,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Main Draw White Blue Shoe,Neutral
26705,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Nike Women Black Tenkay Shoes,Neutral
12530,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Women Stripes Blue Tshirts,Cool
18836,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,Peter England Men Classic Black Belt,Neutral
6415,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Lotto Unisex Canvas Purple Yellow Shoe,Cool
47732,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,Warm
2889,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Leather Cutshoe Brown Flats,Warm
17042,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2013.0,Sports,GAS Men Grey Skate 002 Shoes,Neutral
23277,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Maxima Ssteele Men Blue Watch,Cool
51657,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Chronograph Watch CH2694,Cool
16190,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Sports,Puma Men Heroes Navy Blue Jackets,Cool
35312,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Metallic
4342,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men's Phoenix Black White Shoe,Neutral
15715,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Nike Women Sweet Classic High Purple Casual Shoes,Cool
21520,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Classic Black Handbag,Neutral
53100,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings,Metallic
5290,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Lee Cooper Men Black Shoe,Neutral
56472,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,,Streetwear Icy Blue Nail Polish # 68,Cool
25180,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Handbag,Warm
45859,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Vishudh Women Multi Coloured Kurta,Other
40517,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Titan Men Cream Dial Watch,Neutral
24052,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt,Cool
10267,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Clarks Men Rocco Fuse Black Leather Black Casual Shoes,Neutral
42624,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Earrings,Metallic
3503,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Spring,2013.0,Casual,ADIDAS Men Navy Blue Sandals,Cool
26361,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Arrow Woman Blue Top,Cool
12154,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Ethnic,Aurelia Women Solid Black Leggings,Neutral
54741,Unisex,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Unisex Grey Shoes,Neutral
13086,Unisex,Footwear,Shoes,Casual Shoes,Gold,Fall,2011.0,Casual,Timberland Unisex Casual Gold Casual Shoes,Metallic
9039,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Victor Black Formal Shoes,Neutral
30204,Unisex,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Nike Unisex Black Track Tote Bag,Neutral
46284,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,109F Women Black & White Top,Neutral
12968,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Allegra White Sports Shoes,Neutral
6071,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Epaulettes Pink T-shirt,Warm
47356,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Baggit Women Brown Affair Hoor Purse,Warm
9805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black Checks Shirts,Neutral
17426,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Edifice Men White Dial Watch ED309,Neutral
23613,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nike Fragrances Women Magic Passion Perfume 150 ml,Cool
20096,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Diva Women Printed White Kurta,Neutral
53564,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Neutral
4726,Boys,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Boy's Regatta Annual White Teen Kidswear,Neutral
45401,Women,Footwear,Shoes,Flats,Grey,Winter,2012.0,Casual,Rocia Women Grey Sandals,Neutral
39987,Men,Footwear,Shoes,Casual Shoes,Blue,Spring,2013.0,Casual,Gas Men Europa Blue Shoes,Cool
15371,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,Urban Yoga Women Solid Purple Sweatshirts,Cool
21144,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,s.Oliver Women Solid White Top,Neutral
40173,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Black Polarized Sporty Wrap Sunglasses,Neutral
33481,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Baggit Women Baaz Sandwichtost Purple Belt,Cool
10603,Unisex,Accessories,Headwear,Caps,Grey,Fall,2011.0,Sports,Nike Unisex Tennis Grey Caps,Neutral
56016,Women,Personal Care,Lips,Lipstick,Orange,Spring,2017.0,Casual,Colorbar Soft Touch Citrine Lipstick 040,Warm
32553,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Playboy Men Brown Shoes,Warm
59862,Women,Personal Care,Skin,Face Moisturisers,Black,Spring,2017.0,Casual,Olay Women Age Protect  Anti-Ageing Cream,Neutral
21978,Women,Accessories,Bags,Handbags,Olive,Winter,2015.0,Casual,Murcia Women Casual Olive Handbag,Cool
14091,Women,Apparel,Topwear,Sweaters,Peach,Fall,2011.0,Casual,Flying Machine Women Solid Peach Sweaters,Warm
53756,Unisex,Accessories,Bags,Laptop Bag,Black,Spring,2013.0,Casual,Puma Unisex Black Laptop Sleeve,Neutral
52684,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Morellato Men Silver Dial Watch,Metallic
21376,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Manchester United Men Printed Green T-shirt,Cool
4514,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Tarun White Navy Silver Red Shoe,Neutral
45633,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Park Avenue Men Navy Blue Swank Brief,Cool
24604,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Brown Printed Kurta,Warm
10431,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Flying Machine Men Ydc Grey Shirts,Neutral
56224,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016.0,Casual,SDL by Sweet Dreams Men Grey Pyjama Set,Neutral
26153,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Striped Black Trousers,Neutral
42416,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,W Women Pink Kurta,Warm
29927,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Police Men Grey Dial Chronograph Watch PL12880JS-02M,Neutral
3731,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,CSK Mens Premium Jersey,Warm
30036,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,SKAGEN DENMARK Women White Mother of Pearl Dial Watch 107SSCS,Neutral
54573,Women,Apparel,Topwear,Kurtas,Coffee Brown,Summer,2012.0,Ethnic,Sushilas Women Coffee Brown Kurta,Other
27081,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,Metallic
7391,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Slip-On Formal Shoe,Neutral
51001,Women,Apparel,Innerwear,Bra,Skin,Summer,2018.0,Casual,Enamor Full Figure Skin Bra,Other
17614,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boys Cycle Black Tshirt,Neutral
48910,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,Metallic
34496,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Van Heusen Woman Blue Shirt,Cool
6243,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Men's Contrast Logo Olive Green T-shirt,Cool
47164,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Peter England Men Brown Belt,Warm
49238,Men,Accessories,Headwear,Caps,Black,Fall,2012.0,Casual,Arrow Men Black Cap,Neutral
31322,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Printed Blue Kurta,Cool
19548,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Solid Purple Sweatshirt,Cool
13072,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Numero Uno Men Black Casual Shoes,Neutral
43702,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black Top,Neutral
22735,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Grey Lunarswift +3 Sports Shoes,Neutral
8923,Men,Accessories,Belts,Belts,White,Winter,2012.0,Casual,Puma Men White Belt,Neutral
46270,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,109F Women Purple Layered Top,Cool
7157,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,Scullers For Her Women Fashion Summer Black Tunics,Neutral
35782,Women,Footwear,Shoes,Heels,Pink,Summer,2012.0,Casual,Enroute Women Pink Flats,Warm
6085,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Halftone Print White T-shirt,Neutral
34650,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Women Top Fuel Black Sports Shoes,Neutral
50315,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Formal,Park Avenue Men Red Tie,Warm
20062,Women,Accessories,Headwear,Caps,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple Cap,Cool
58178,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Rocky S Women Grey Handbag,Neutral
53590,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Women White Dial Watch,Neutral
5600,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Reebok Men's Trail Mud Slinger Black Blue Shoe,Cool
15385,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013.0,Casual,Fila Men Hawai Blue Flip Flops,Cool
52442,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Winter,2015.0,Casual,Red Rose Red Nightdress,Warm
39973,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,Gas Men Brown Lear Shoes,Warm
41869,Men,Footwear,Sandal,Sandals,Yellow,Fall,2015.0,Casual,Estd. 1977 Men Yellow & Brown Sandals,Warm
40187,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Mumbai Slang Women Blue Kurti,Cool
33475,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Baggit Women Capture Jassy Brown Belt,Warm
58944,Women,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017.0,Casual,Taylor of London Women Tweed Perfume,Warm
57130,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women Printed White Top,Neutral
11725,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Lee Men Printed Orange Tshirts,Warm
59896,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Femella Women Multi Coloured Dress,Other
44715,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Lotto Men Navy Blue Flip Flops,Cool
5432,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Nike Men's Cruiser Run The City Blue T-shirt,Cool
20250,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Music Grey Tshirt,Neutral
14065,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men Stripes White Polo Tshirts,Neutral
59298,Men,Apparel,Topwear,Shirts,Green,Fall,2012.0,Casual,U.S. Polo Assn. Men Striped Green Shirt,Cool
52670,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Morellato Men Silver Dial Watch,Metallic
21382,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Manchester United Men Solid White Shorts,Neutral
36335,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Playboy Men White and Red Socks,Neutral
57302,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges,Neutral
